x z velocity
138.48 2039.81 110.27
130.22 2036.77 238.10
135.49 2038.86 176.05
129.72 2038.74 285.76
128.99 2038.31 265.67
17.62 2032.43 155.02
16.85 2032.09 193.99
24.98 2032.53 291.09
24.86 2031.92 187.54
20.56 2031.12 207.00
24.33 2031.82 192.50
11.59 2032.31 260.06
11.45 2031.81 269.57
7.04 2031.99 354.99
6.98 2031.45 261.29
30.38 2032.80 229.69
30.69 2032.01 211.46
46.90 2032.77 193.71
46.72 2032.25 308.84
37.69 2031.06 265.78
47.23 2031.93 291.52
36.96 2032.68 212.69
37.86 2032.33 218.00
56.88 2032.65 204.89
57.77 2032.28 203.00
107.01 2035.37 216.52
107.94 2035.03 222.69
125.15 2038.11 292.38
125.61 2037.30 253.09
134.98 2039.52 137.18
135.85 2039.27 150.09
136.70 2038.03 267.40
137.49 2039.74 115.26
133.12 2039.31 214.06
139.73 2038.99 150.96
133.50 2038.52 216.13
4.32 2031.68 199.17
9.71 2031.50 283.40
27.06 2031.42 210.19
39.81 2031.66 215.47
43.32 2032.12 174.06
54.56 2031.67 260.75
42.92 2032.85 121.71
43.76 2032.49 165.60
34.75 2031.65 227.69
45.75 2031.73 231.04
54.82 2030.69 306.19
61.28 2031.85 237.73
103.77 2034.18 239.38
112.23 2035.14 201.52
122.79 2036.95 243.33
130.44 2037.91 239.73
134.54 2038.67 203.81
137.37 2038.26 272.15
137.51 2038.88 139.48
137.87 2039.62 114.59
138.15 2039.91 110.48
140.71 2040.62 101.12
141.43 2040.18 105.76
41.22 2031.49 248.34
43.41 2031.39 352.07
130.75 2037.28 232.60
134.70 2037.91 235.72
136.28 2038.48 229.39
141.34 2038.33 203.78
137.96 2039.12 137.35
138.35 2039.05 138.40
139.66 2040.80 100.96
138.76 2040.07 107.51
139.11 2039.87 107.50
141.04 2040.96 100.89
140.00 2040.56 101.12
138.60 2039.45 124.99
139.39 2040.10 106.34
140.88 2040.15 105.72
141.48 2040.68 100.92
138.72 2038.66 153.63
139.83 2040.07 106.57
139.02 2039.49 125.38
139.19 2039.01 148.52
135.70 2038.37 225.79
140.95 2039.21 129.57
78.41 2031.49 210.23
80.97 2032.65 217.06
112.62 2034.43 259.36
115.11 2035.89 154.56
20.00 2031.58 215.17
20.99 2031.66 157.61
17.61 2031.49 246.96
15.85 2032.24 201.50
1.57 2030.63 519.72
3.00 2028.18 1284.77
52.52 2032.09 245.11
53.49 2031.96 269.41
48.65 2031.88 257.92
49.68 2031.67 239.70
62.67 2031.82 202.02
61.47 2031.06 235.09
104.95 2034.35 229.24
106.41 2034.67 229.68
121.34 2036.65 244.68
123.46 2037.48 254.03
119.79 2035.70 208.02
123.79 2037.03 227.56
12.19 2030.91 273.64
15.99 2031.76 210.29
4.89 2030.77 268.55
6.47 2031.31 257.51
0.62 2027.65 1532.42
2.59 2029.88 520.76
38.77 2031.87 212.66
39.33 2032.02 211.69
59.28 2031.92 210.01
60.26 2032.06 213.57
82.56 2032.66 217.93
83.11 2032.62 219.97
116.78 2035.97 147.68
116.26 2035.53 190.46
22.71 2031.79 236.79
22.16 2031.26 175.01
44.63 2032.01 195.67
46.21 2032.17 265.79
30.59 2031.35 212.07
40.72 2030.70 300.45
51.13 2030.20 345.15
59.83 2031.54 214.03
53.16 2030.13 389.85
63.78 2030.61 249.56
65.15 2031.31 201.17
75.43 2032.39 198.66
73.37 2032.14 197.99
85.26 2032.49 209.44
83.65 2032.21 227.86
88.40 2031.16 318.87
89.40 2032.77 175.51
106.04 2034.19 234.67
103.02 2033.46 234.36
104.09 2033.62 236.43
104.86 2032.16 265.84
119.49 2036.34 217.55
117.98 2035.70 157.47
128.57 2036.68 243.35
128.11 2037.84 265.11
127.90 2037.16 249.85
13.86 2031.74 227.50
14.30 2031.37 220.18
21.53 2031.75 159.50
21.36 2029.67 425.14
6.28 2030.05 306.24
17.75 2030.24 356.22
140.08 2039.63 116.46
141.73 2039.78 112.33
79.28 2031.52 214.47
81.47 2032.72 219.38
80.81 2031.30 237.95
82.02 2032.27 224.44
113.51 2034.57 264.57
115.62 2036.00 154.95
110.98 2033.45 293.63
117.35 2036.00 147.87
18.18 2031.44 244.33
23.85 2031.29 200.16
19.03 2030.58 351.07
23.27 2031.76 208.85
12.99 2030.93 270.98
15.52 2031.38 212.61
3.46 2031.75 185.89
4.32 2031.13 272.52
50.65 2032.12 230.24
49.80 2030.90 275.41
49.23 2032.02 251.05
47.40 2031.09 264.63
45.70 2030.95 404.64
51.59 2031.52 264.30
63.72 2031.54 190.06
67.14 2031.44 214.91
58.88 2030.12 325.42
66.78 2032.18 151.84
98.36 2033.13 267.48
112.92 2032.43 381.80
118.33 2034.89 234.57
123.39 2035.48 204.15
124.48 2035.78 208.46
123.09 2036.47 215.79
122.16 2036.35 217.74
123.60 2036.49 214.32
16.19 2030.35 308.90
18.36 2030.64 337.62
3.46 2030.06 491.95
4.85 2029.92 377.99
36.11 2030.90 262.72
39.90 2030.88 288.06
39.11 2030.41 286.12
42.66 2031.00 332.81
52.73 2030.78 371.86
62.31 2031.01 229.83
80.04 2030.83 239.31
81.72 2031.33 246.70
114.32 2033.99 314.79
122.15 2035.36 196.80
19.61 2029.73 554.37
28.43 2029.44 283.74
41.98 2031.59 258.58
48.96 2030.39 277.41
102.11 2034.06 255.87
103.59 2033.11 233.18
101.90 2032.90 231.46
105.28 2032.99 251.17
102.08 2031.98 236.40
109.77 2034.78 233.94
129.65 2037.17 241.81
131.68 2038.03 224.24
16.48 2031.63 203.66
17.27 2030.86 273.64
15.51 2030.68 295.07
16.68 2030.92 273.43
140.16 2038.41 200.44
141.76 2038.82 175.55
2.62 2031.17 232.65
2.18 2030.53 476.88
121.62 2035.58 198.68
122.47 2035.88 206.63
122.92 2035.93 205.66
124.80 2036.48 220.45
123.86 2035.84 207.20
137.02 2036.59 390.83
16.16 2023.81 1535.07
20.56 2030.14 464.91
13.47 2030.38 291.45
10.62 2030.26 293.93
141.59 2037.82 415.62
141.49 2039.29 130.39
5.57 2029.50 347.20
4.08 2029.54 421.30
120.54 2035.78 205.58
122.42 2034.70 206.73
126.92 2036.16 233.05
137.86 2037.77 319.44
121.05 2035.28 195.87
124.91 2035.12 219.06
123.21 2034.76 206.08
122.26 2032.98 318.55
23.93 2030.27 277.53
32.89 2031.06 219.88
67.86 2031.47 198.36
75.16 2031.19 219.17
88.13 2032.13 209.96
91.56 2033.03 159.58
96.46 2033.27 212.87
97.07 2033.06 238.12
133.48 2037.87 247.76
139.32 2033.17 1255.26
100.58 2033.52 246.02
102.46 2033.41 235.20
127.18 2037.02 252.48
129.08 2037.15 243.18
50.51 2030.78 282.92
51.88 2030.73 357.20
59.83 2030.57 332.73
72.42 2030.47 282.16
38.47 2031.04 267.32
46.60 2030.47 426.57
31.26 2030.79 220.62
32.60 2028.29 572.90
138.57 2038.05 332.05
141.20 2037.16 607.27
140.81 2038.59 195.91
2.23 2028.96 1339.78
8.23 2027.94 638.72
132.31 2038.16 223.67
132.72 2036.78 264.80
92.77 2032.33 264.55
114.20 2032.87 391.45
125.51 2036.64 221.96
123.79 2034.05 215.54
48.26 2031.03 261.11
55.79 2030.75 300.37
48.83 2029.22 902.02
58.28 2030.94 261.13
136.50 2037.34 314.35
140.36 2036.95 597.18
103.80 2032.34 254.41
115.04 2034.56 332.15
4.75 2028.11 1014.25
16.36 2029.28 564.83
75.72 2031.72 228.67
86.32 2031.60 244.06
110.29 2032.54 309.78
116.64 2033.81 422.31
15.62 2028.74 583.13
14.23 2030.70 292.66
44.17 2031.27 398.23
44.71 2030.59 442.74
116.01 2034.61 357.20
119.39 2034.86 251.83
56.58 2030.23 290.25
61.12 2029.05 408.90
26.60 2024.89 1505.99
46.54 2029.27 763.68
17.95 2028.38 841.40
14.85 2030.26 298.23
124.66 2034.23 213.45
126.07 2036.00 233.21
120.99 2034.30 227.47
131.50 2035.62 254.82
28.39 2031.28 206.13
36.95 2030.38 262.73
22.20 2030.38 363.12
31.06 2029.82 272.84
72.10 2031.50 207.63
78.41 2029.65 289.53
70.19 2031.01 182.59
68.41 2029.89 494.97
82.60 2030.58 261.30
92.01 2032.23 267.87
88.07 2029.00 564.43
