x z velocity
63.55 -17.60 1517.68
49.50 -16.03 1399.80
36.67 -12.71 1372.87
4.73 -9.80 1290.21
37.27 -14.59 1440.35
4.45 -13.38 1356.21
34.60 -12.53 1384.72
24.81 -11.15 1511.81
8.87 -12.07 1367.56
6.12 -19.05 1451.27
6.29 -11.51 1324.86
5.52 -13.74 1360.41
11.07 -16.56 1438.54
6.97 -15.46 1399.24
7.15 -16.81 1430.48
0.97 -17.54 1425.34
16.88 -22.78 1521.77
1.69 -15.89 1394.83
1.36 -13.64 1347.72
5.67 -15.05 1396.20
3.12 -12.15 1323.48
0.65 -12.80 1335.85
3.37 -14.07 1356.13
3.16 -15.43 1394.11
1.01 -20.92 1466.93
1.99 -18.97 1439.50
3.66 -18.63 1439.97
4.39 -16.06 1398.01
2.44 -22.08 1475.72
2.00 -27.48 1520.43
58.93 -13.49 1262.96
77.74 -12.20 1101.90
81.26 -9.62 914.74
77.72 -8.89 817.93
63.87 -5.86 833.36
64.94 -8.79 998.31
67.16 -16.78 1496.09
68.15 -12.85 1144.37
61.88 -12.62 1301.13
78.65 -13.89 1262.52
71.64 -12.63 1109.17
77.33 -15.26 1323.06
71.69 -9.64 973.82
65.20 -6.89 824.12
67.27 -6.13 806.30
69.79 -11.97 1113.67
69.33 -15.50 1432.60
68.06 -14.45 1422.44
82.72 -10.15 918.16
70.77 -6.67 777.71
62.10 -5.98 840.08
80.26 -10.85 985.01
74.65 -18.33 1538.83
70.81 -15.50 1428.77
79.03 -19.61 1503.16
81.60 -15.47 1318.54
77.46 -22.66 1541.41
65.19 -15.32 1423.28
68.52 -16.96 1496.01
61.32 -15.73 1399.04
57.99 -16.70 1419.90
53.08 -16.68 1445.82
66.12 -17.63 1513.08
54.79 -17.25 1446.82
66.60 -21.53 1649.92
68.53 -19.53 1626.79
73.91 -15.04 1353.24
74.88 -23.05 1567.55
70.85 -18.30 1558.71
67.23 -19.86 1631.48
71.15 -19.83 1604.70
57.22 -21.19 1685.07
69.67 -20.62 1613.53
74.03 -20.15 1575.52
73.53 -16.97 1507.26
53.70 -20.23 1585.97
67.00 -24.88 1626.30
79.33 -17.75 1462.52
86.03 -18.75 1395.69
83.09 -21.42 1467.97
79.18 -24.69 1532.09
75.20 -21.37 1556.43
84.56 -20.88 1459.74
84.72 -19.38 1403.81
87.02 -16.22 1299.34
83.66 -18.31 1407.88
76.43 -18.24 1531.06
72.27 -22.41 1589.80
81.59 -26.13 1517.44
67.66 -22.93 1619.02
76.21 -23.85 1557.96
70.75 -23.28 1599.34
73.84 -26.55 1568.42
69.43 -22.35 1611.33
71.09 -25.10 1589.52
72.97 -25.25 1586.41
87.10 -20.98 1449.16
80.20 -20.72 1486.84
80.65 -24.79 1529.28
76.80 -21.19 1551.08
64.82 -19.79 1623.75
51.55 -28.96 1668.54
92.52 -26.13 1475.09
92.28 -22.80 1448.22
81.81 -20.21 1477.30
71.97 -28.98 1586.93
83.67 -24.19 1496.08
68.15 -26.36 1608.39
74.85 -29.27 1571.19
80.64 -27.95 1538.38
76.55 -25.44 1551.19
78.24 -25.88 1547.41
83.11 -25.85 1512.94
86.01 -23.19 1476.13
91.91 -19.32 1388.27
34.25 -8.76 1247.98
76.09 -28.33 1560.19
78.76 -27.80 1542.71
77.61 -29.06 1555.65
81.44 -29.21 1522.73
83.40 -29.21 1519.99
85.73 -25.81 1496.23
85.18 -24.22 1493.51
87.54 -23.41 1474.15
84.67 -28.35 1508.89
88.14 -22.03 1448.82
84.42 -26.81 1505.80
87.32 -26.28 1493.43
89.59 -21.70 1445.56
88.73 -18.78 1387.36
93.19 -24.45 1459.56
93.09 -20.84 1406.39
86.46 -29.14 1506.13
87.80 -28.07 1498.26
93.32 -27.93 1485.05
88.31 -24.92 1477.71
90.93 -26.31 1476.11
90.63 -23.08 1449.95
89.95 -24.92 1475.50
35.76 -8.20 1228.13
13.41 -5.57 1330.18
11.80 -8.18 1314.96
14.94 -8.27 1349.26
14.51 -11.96 1400.86
15.51 -15.67 1455.02
18.05 -11.66 1442.45
30.76 -18.02 1595.98
23.45 -8.91 1529.56
13.90 -16.41 1450.61
18.49 -13.94 1449.84
7.41 -19.59 1455.39
13.23 -18.17 1461.65
22.18 -13.26 1484.29
20.18 -9.21 1450.91
18.67 -15.29 1469.64
19.51 -11.88 1445.84
20.59 -10.81 1451.76
18.48 -8.89 1437.26
22.09 -11.38 1463.11
22.54 -7.90 1519.19
20.87 -14.00 1474.12
30.02 -12.35 1497.94
21.08 -7.98 1512.46
22.92 -6.21 1433.12
45.19 -19.46 1620.38
47.60 -21.41 1731.02
42.38 -20.03 1685.09
62.27 -20.09 1618.94
40.79 -26.36 1655.75
42.08 -25.43 1662.12
46.69 -23.58 1703.04
44.26 -24.76 1671.45
49.57 -19.41 1582.91
55.84 -14.20 1253.16
48.04 -22.77 1706.18
52.25 -19.38 1576.93
52.60 -14.75 1296.64
51.93 -17.86 1475.58
57.20 -12.98 1252.63
55.36 -10.75 1191.69
47.69 -25.99 1680.41
56.64 -19.78 1587.62
48.08 -19.86 1595.99
50.89 -20.42 1592.69
53.29 -21.90 1737.49
50.56 -23.21 1708.53
51.32 -21.91 1737.68
70.52 -28.21 1594.33
50.21 -27.99 1668.76
58.55 -24.99 1661.33
65.09 -21.42 1655.66
62.26 -21.73 1674.80
47.41 -27.87 1666.76
55.71 -23.72 1693.83
59.56 -19.41 1601.59
58.16 -18.41 1584.16
60.95 -22.82 1679.81
65.22 -25.28 1630.70
63.97 -24.13 1640.61
69.05 -29.22 1603.18
33.46 -10.61 1381.45
34.87 -16.16 1545.83
31.20 -10.66 1396.69
25.14 -12.71 1508.51
6.05 -17.70 1431.78
10.78 -24.08 1511.18
4.58 -17.35 1430.40
6.28 -26.92 1521.18
4.45 -21.23 1475.88
4.69 -19.75 1450.24
7.47 -21.11 1481.25
7.62 -26.02 1521.82
3.71 -27.91 1521.26
5.97 -23.68 1504.48
5.94 -22.05 1480.63
2.46 -23.97 1503.72
1.03 -25.14 1507.37
4.50 -24.75 1505.31
6.20 -28.47 1526.00
0.98 -28.83 1521.31
4.64 -29.26 1525.40
4.77 -26.36 1519.74
9.10 -26.75 1525.04
7.59 -24.39 1507.12
8.99 -28.39 1530.65
7.43 -29.21 1529.28
10.75 -25.82 1526.55
10.37 -29.18 1534.49
10.22 -19.08 1459.38
11.90 -28.41 1536.27
12.16 -26.70 1532.07
93.48 -16.85 1277.21
91.38 -16.74 1273.28
64.72 -16.85 1509.36
63.66 -19.23 1616.77
82.22 -18.61 1418.38
80.91 -17.27 1440.24
77.66 -16.88 1488.16
77.42 -19.88 1511.01
78.74 -23.07 1534.84
82.70 -23.01 1506.26
81.21 -23.33 1511.91
79.99 -22.26 1522.21
90.75 -28.11 1490.79
89.47 -28.93 1495.86
92.35 -29.18 1489.72
12.04 -14.02 1403.05
11.39 -18.00 1459.68
10.47 -13.77 1400.73
9.70 -16.20 1434.45
25.08 -8.50 1516.18
23.32 -10.50 1497.30
16.90 -19.80 1503.36
28.93 -15.54 1540.65
45.85 -22.75 1701.53
48.90 -25.36 1682.72
50.24 -26.20 1684.36
53.59 -26.67 1673.06
59.56 -27.76 1652.42
54.34 -29.30 1665.65
52.90 -25.18 1687.67
57.04 -29.11 1660.83
53.02 -28.26 1667.51
56.91 -22.69 1690.02
55.57 -28.41 1662.48
55.17 -26.81 1671.84
63.27 -29.29 1631.37
64.78 -28.28 1625.04
56.12 -25.66 1668.22
57.49 -26.09 1665.79
58.01 -27.94 1654.72
61.15 -24.77 1652.48
61.91 -17.29 1513.91
59.40 -15.37 1393.29
56.15 -16.03 1417.53
55.09 -19.28 1577.13
61.01 -18.97 1600.42
63.92 -22.50 1667.39
58.99 -20.98 1684.25
59.54 -22.35 1683.45
30.27 -8.99 1405.09
25.88 -9.87 1502.78
30.75 -7.45 1284.78
28.14 -7.29 1342.80
24.11 -15.72 1520.49
19.89 -24.50 1548.31
9.00 -21.73 1485.18
12.07 -21.14 1490.61
9.09 -23.37 1507.62
12.31 -22.94 1513.03
14.74 -27.16 1539.39
15.25 -22.26 1518.76
10.44 -20.64 1486.56
13.68 -19.74 1493.41
14.34 -24.87 1534.41
13.62 -26.17 1533.80
16.98 -27.02 1545.10
17.16 -28.45 1550.99
20.64 -19.99 1532.26
14.67 -28.50 1543.07
13.28 -29.23 1540.63
15.84 -25.16 1536.51
16.08 -29.27 1546.92
15.97 -26.50 1541.68
17.09 -24.24 1539.73
13.95 -23.43 1516.52
18.97 -27.24 1552.89
21.03 -25.85 1559.92
18.16 -26.42 1546.97
18.39 -24.98 1545.53
17.96 -21.49 1525.26
19.24 -29.39 1560.96
15.21 -20.37 1500.24
18.36 -28.57 1552.82
22.04 -29.09 1569.52
19.61 -21.55 1528.24
17.81 -18.29 1501.71
24.62 -23.34 1570.37
19.90 -18.43 1504.38
22.67 -25.46 1562.53
22.85 -17.08 1508.67
19.70 -13.19 1460.28
22.15 -22.82 1553.10
20.72 -28.47 1564.03
20.35 -27.15 1553.94
20.53 -22.99 1550.53
22.38 -20.15 1535.44
23.48 -18.81 1542.82
21.02 -16.85 1504.64
25.65 -20.81 1569.37
25.92 -16.22 1525.70
30.22 -23.51 1597.89
28.61 -20.10 1587.81
29.35 -28.21 1598.43
26.56 -28.47 1585.52
58.38 -23.53 1686.36
20.32 -15.46 1472.61
48.59 -29.02 1668.73
59.89 -25.77 1657.60
30.46 -14.26 1584.23
27.23 -14.96 1529.17
25.20 -19.16 1547.49
27.97 -18.35 1565.07
26.82 -13.22 1522.49
23.74 -13.94 1495.50
28.07 -11.90 1511.23
27.47 -10.10 1490.28
26.39 -17.94 1557.84
29.19 -17.21 1583.16
27.48 -21.34 1574.44
27.75 -23.18 1585.97
28.79 -26.58 1588.15
31.21 -22.78 1607.11
24.51 -21.84 1561.30
26.02 -24.15 1578.74
22.97 -21.53 1558.02
23.14 -23.94 1566.47
23.63 -28.26 1573.88
33.88 -29.19 1618.25
27.91 -29.29 1592.68
26.98 -26.84 1586.18
25.80 -25.84 1576.31
31.55 -21.13 1614.12
29.02 -23.86 1594.88
23.92 -26.55 1573.06
25.09 -29.17 1581.65
29.42 -25.45 1601.78
30.81 -28.92 1604.36
31.83 -25.24 1607.53
46.09 -28.16 1665.46
34.57 -26.08 1621.47
30.62 -25.10 1604.80
32.51 -23.75 1616.26
33.92 -23.42 1619.95
33.29 -20.69 1620.37
32.76 -26.41 1619.03
42.59 -22.80 1679.83
34.27 -19.23 1654.83
30.42 -19.94 1591.58
43.92 -27.03 1664.57
36.67 -29.36 1629.38
33.78 -17.72 1617.60
35.98 -19.83 1665.49
86.86 -11.82 1080.91
84.17 -12.48 1134.24
72.84 -11.13 1022.92
75.70 -8.91 822.75
72.05 -14.18 1358.62
71.69 -17.14 1508.51
75.56 -26.63 1565.55
73.39 -28.25 1578.61
39.18 -20.30 1688.38
38.94 -22.14 1653.11
37.41 -19.07 1682.98
37.08 -22.61 1648.39
35.04 -24.57 1631.33
36.67 -24.23 1634.73
37.95 -28.39 1636.61
40.06 -23.44 1665.10
40.90 -28.08 1647.46
32.38 -28.11 1609.92
37.87 -25.57 1645.47
39.47 -29.03 1640.74
35.61 -27.14 1629.25
45.39 -25.51 1674.50
43.29 -25.82 1664.54
42.56 -29.05 1652.17
43.81 -28.37 1656.40
46.53 -24.97 1677.58
44.33 -21.55 1713.24
45.31 -29.31 1659.46
45.23 -26.82 1665.11
42.92 -21.47 1709.19
44.03 -23.58 1684.18
41.61 -23.59 1668.44
39.41 -25.26 1649.26
37.28 -26.98 1631.08
35.30 -28.55 1622.82
62.50 -25.32 1647.38
62.85 -26.77 1636.91
70.08 -26.36 1605.24
66.13 -28.99 1618.20
67.61 -28.21 1611.25
51.38 -24.99 1688.14
54.06 -23.39 1697.48
64.51 -26.83 1635.69
60.56 -28.93 1643.98
62.15 -28.22 1640.44
